run_id;NAC_DTM_ID;morphology;deterior;center_lon;center_lat;ray_maxdia;mean_diam;δ_D;mean_depth;δ_d_1;ratio_dD;δ_dD;circu;mean_slope;mean_TRI;swirl;hiesinger
2550;REINER6;Bowl-shaped;C;3656588,558;226915,8008;79,9;159;8;4,599999905;0,6;0,029;0,004;0,94;4,82;0,300000012;on-swirl;3.3 Ga
2558;REINER6;Bowl-shaped;C;3659685,553;229339,8165;64,4;128;7;3,799999952;0,6;0,029;0,005;0,91;4,61;0,209999993;on-swirl;3.3 Ga
2589;REINER2;Bowl-shaped;C;3655479,237;216814,6546;56,1;112;4;5,199999809;0,3;0,046;0,003;0,96;5,67;0,02;on-swirl;3.3 Ga
2590;REINER7;Bowl-shaped;C;3623547,667;218557,5975;142,2;284;15;9,5;0,8;0,033;0,003;0,92;5,06;0,170000002;on-swirl;3.3 Ga
2598;REINER6;Bowl-shaped;C;3658045,171;228543,1287;59,1;118;8;2,700000048;0,6;0,023;0,005;0,9;3,35;0,25999999;on-swirl;3.3 Ga
2607;REINER5;Bowl-shaped;C;3643065,037;223741,0658;134,7;269;10;13,30000019;0,7;0,049;0,003;0,96;7,53;0,090000004;on-swirl;3.3 Ga
2629;REINER3;Bowl-shaped;C;3652587,21;218223,4309;57,2;114;10;5,800000191;0,3;0,051;0,005;0,91;7,68;0,129999995;on-swirl;3.3 Ga
2629;REINER2;Bowl-shaped;C;3655527,276;216495,7225;57,4;114;6;4,099999905;0,3;0,036;0,003;0,91;5,25;0,189999998;on-swirl;3.3 Ga
2645;REINER4;Bowl-shaped;C;3650211,899;218935,846;63,3;126;8;6,900000095;0,3;0,055;0,004;0,91;8,44;0,340000004;on-swirl;3.3 Ga
2647;REINER4;Bowl-shaped;C;3650749,743;219370,4214;50,6;101;4;4,099999905;0,3;0,041;0,003;0,92;6,74;0,460000008;on-swirl;3.3 Ga
2657;REINER3;Bowl-shaped;C;3652188,031;217909,0433;24,8;49;3;2,299999952;0,3;0,047;0,006;0,9;7,47;0,159999996;on-swirl;3.3 Ga
2672;REINER5;Bowl-shaped;C;3636937,815;219616,1984;111,6;223;9;9,800000191;0,7;0,044;0,003;0,91;7,1;0,330000013;on-swirl;3.3 Ga
2674;REINER5;Bowl-shaped;C;3634733,159;216892,3814;114,3;228;17;9,699999809;0,8;0,043;0,005;0,91;6,97;0,25999999;on-swirl;3.3 Ga
2680;REINER6;Bowl-shaped;C;3662033,505;228773,2295;173,1;346;10;13,19999981;0,7;0,038;0,002;0,94;6,38;0,270000011;on-swirl;3.3 Ga
2685;REINER6;Bowl-shaped;C;3663735,257;230084,1551;112,6;225;16;8;0,6;0,036;0,004;0,92;5,76;0,340000004;on-swirl;3.3 Ga
2687;REINER7;Bowl-shaped;C;3626984,068;216872,9343;123,6;247;17;8,5;0,6;0,034;0,003;0,9;5,3;0,340000004;on-swirl;3.3 Ga
2692;REINER5;Bowl-shaped;C;3634667,338;217097,3764;70,1;140;9;5,599999905;0,7;0,04;0,006;0,91;5,89;0,180000007;on-swirl;3.3 Ga
2694;REINER7;Bowl-shaped;C;3625926,868;217089,5287;111,7;223;12;8,699999809;0,6;0,039;0,004;0,92;5,95;0,150000006;on-swirl;3.3 Ga
2695;REINER7;Bowl-shaped;C;3628521,772;215023,4207;121,2;242;11;6,099999905;0,6;0,025;0,003;0,9;3,85;0,310000002;on-swirl;3.3 Ga
2696;REINER6;Bowl-shaped;C;3664221,073;230442,5112;119,5;239;10;10,19999981;0,6;0,042;0,003;0,94;6,43;0,090000004;on-swirl;3.3 Ga
2716;REINER6;Bowl-shaped;C;3663198,357;228341,3905;81,5;162;8;4,5;0,6;0,028;0,004;0,9;4,53;0,270000011;on-swirl;3.3 Ga
2733;REINER7;Bowl-shaped;C;3626002,543;216264,48;64,9;129;10;4,800000191;0,7;0,037;0,006;0,92;5,51;0,100000001;on-swirl;3.3 Ga
2735;REINER6;Bowl-shaped;C;3661323,528;228730,182;60,5;120;10;5;0,6;0,041;0,006;0,91;5,95;0,300000012;on-swirl;3.3 Ga
2738;REINER6;Bowl-shaped;C;3661951,132;227918,73;65,5;131;8;4;0,6;0,031;0,005;0,92;4,58;0,239999995;on-swirl;3.3 Ga
2745;REINER7;Bowl-shaped;C;3630491,969;215222,0285;63,3;126;11;3,099999905;0,6;0,025;0,005;0,9;3,97;0,370000005;on-swirl;3.3 Ga
2747;REINER7;Bowl-shaped;C;3630297,267;216224,1643;117;234;14;8,600000381;0,7;0,037;0,004;0,91;5,52;0,029999999;on-swirl;3.3 Ga
2751;REINER6;Bowl-shaped;C;3663445,189;227885,744;62,1;124;9;2,700000048;0,6;0,022;0,005;0,91;3,22;0,159999996;on-swirl;3.3 Ga
2756;REINER6;Bowl-shaped;C;3664119,717;229381,5643;62,8;125;10;4,800000191;0,6;0,038;0,006;0,91;5,9;0,219999999;on-swirl;3.3 Ga
2780;REINER7;Bowl-shaped;C;3626349,521;218515,3696;53,2;106;7;4,599999905;0,6;0,043;0,006;0,9;6,16;0,129999995;on-swirl;3.3 Ga
2829;REINER6;Bowl-shaped;C;3653630,463;221961,958;90,8;181;11;5,699999809;0,6;0,031;0,004;0,92;4,93;0,379999995;on-swirl;3.3 Ga
2836;REINER4;Bowl-shaped;C;3646556,179;217988,4059;33;65;4;2,799999952;0,3;0,043;0,006;0,92;5,98;0,01;on-swirl;3.3 Ga
2838;REINER6;Bowl-shaped;C;3654695,848;224954,3565;60,8;121;7;2,799999952;0,6;0,023;0,005;0,92;3,58;0,219999999;on-swirl;3.3 Ga
2841;REINER3;Bowl-shaped;C;3650948,862;215618,9917;62,7;125;6;5,900000095;0,3;0,047;0,003;0,94;6,93;0,159999996;on-swirl;3.3 Ga
2862;REINER4;Bowl-shaped;C;3646476,24;216739,6824;27;53;3;1,700000048;0,3;0,031;0,005;0,9;4,2;0,180000007;on-swirl;3.3 Ga
2871;REINER7;Bowl-shaped;C;3633344,26;216179,1158;60;120;10;4;0,6;0,033;0,006;0,91;5,34;0,419999987;on-swirl;3.3 Ga
2885;REINER5;Bowl-shaped;C;3640672,944;216726,2007;135,5;271;14;9,5;0,7;0,035;0,003;0,92;5,7;0,189999998;on-swirl;3.3 Ga
2917;REINER5;Bowl-shaped;C;3639430,298;218994,151;74,7;149;9;6,300000191;0,7;0,042;0,005;0,9;6,33;0,239999995;on-swirl;3.3 Ga
2927;REINER5;Bowl-shaped;C;3642021,174;218590,3385;73,8;147;9;6,599999905;0,6;0,045;0,005;0,92;6,9;0,189999998;on-swirl;3.3 Ga
2927;REINER7;Bowl-shaped;C;3624947,638;213667,6405;156,8;313;12;9,899999619;0,7;0,032;0,003;0,92;4,78;0,170000002;on-swirl;3.3 Ga
2936;REINER5;Bowl-shaped;C;3638769,666;215900,1431;86,9;173;9;5,5;0,6;0,032;0,004;0,91;4,86;0,109999999;on-swirl;3.3 Ga
2939;REINER6;Bowl-shaped;C;3657959,412;223388,1262;112,6;225;10;8,399999619;0,6;0,037;0,003;0,96;5,09;-0,02;on-swirl;3.3 Ga
2944;REINER5;Bowl-shaped;C;3642275,199;216024,4017;64,5;129;11;5;0,6;0,039;0,006;0,92;5,81;0,340000004;on-swirl;3.3 Ga
2959;REINER6;Bowl-shaped;C;3658609,288;225294,2542;97,4;194;10;6,099999905;0,6;0,031;0,003;0,9;4,88;0,079999998;on-swirl;3.3 Ga
2966;REINER5;Bowl-shaped;C;3641041,809;215962,1407;63,7;127;9;5;0,6;0,039;0,006;0,92;5,93;0,129999995;on-swirl;3.3 Ga
2966;REINER6;Bowl-shaped;C;3657057,141;224326,4658;84,7;169;10;5,800000191;0,6;0,034;0,004;0,92;5,63;0,119999997;on-swirl;3.3 Ga
2974;REINER6;Bowl-shaped;C;3658615,757;223239,0039;115,7;231;15;9;0,6;0,039;0,003;0,93;6,28;0,289999992;on-swirl;3.3 Ga
2980;REINER6;Bowl-shaped;C;3658826,311;223021,6515;135,7;271;12;8,100000381;0,6;0,03;0,002;0,94;4,84;0,379999995;on-swirl;3.3 Ga
2995;REINER5;Bowl-shaped;C;3639983,118;219927,4725;59,2;118;9;6,300000191;0,6;0,053;0,007;0,92;7,67;0,129999995;on-swirl;3.3 Ga
2996;REINER3;Bowl-shaped;C;3653204,411;216399,9026;33,7;67;5;2,5;0,3;0,038;0,005;0,9;5,59;0,239999995;on-swirl;3.3 Ga
2997;REINER3;Bowl-shaped;C;3653851,323;215777,3881;30,5;61;4;2,599999905;0,3;0,043;0,005;0,94;6,4;0,150000006;on-swirl;3.3 Ga
3000;REINER6;Bowl-shaped;C;3656333,921;223598,0296;51,9;103;9;3,799999952;0,6;0,036;0,007;0,9;5,52;0,419999987;on-swirl;3.3 Ga
3004;REINER3;Bowl-shaped;C;3653225,18;215275,8622;27,3;54;4;2,099999905;0,3;0,038;0,006;0,9;5,68;0,150000006;on-swirl;3.3 Ga
3016;REINER6;Bowl-shaped;C;3658311,209;226524,8166;94,3;188;10;5,900000095;0,6;0,031;0,003;0,93;4,58;0,409999996;on-swirl;3.3 Ga
3017;REINER5;Bowl-shaped;C;3638638,004;219081,7803;65,9;131;11;4,900000095;0,6;0,037;0,006;0,9;6,01;0,49000001;on-swirl;3.3 Ga
3020;REINER6;Bowl-shaped;C;3657935,838;224708,2739;67;133;9;4,599999905;0,6;0,034;0,005;0,94;5,08;0,270000011;on-swirl;3.3 Ga
3051;REINER7;Bowl-shaped;C;3627400,837;213500,1222;112,9;225;11;10,39999962;0,9;0,046;0,004;0,91;6,74;0,180000007;on-swirl;3.3 Ga
3101;REINER6;Bowl-shaped;C;3662652,996;226342,8983;103,1;206;10;7;0,6;0,034;0,003;0,93;5,32;0,180000007;on-swirl;3.3 Ga
3114;REINER6;Bowl-shaped;C;3662003,861;223720,2922;49,8;99;7;3,400000095;0,6;0,034;0,006;0,9;5,03;0,540000021;on-swirl;3.3 Ga
3131;REINER5;Bowl-shaped;C;3644697,819;219843,1596;64;128;6;5;0,7;0,039;0,006;0,92;6,31;0,129999995;on-swirl;3.3 Ga
3142;REINER6;Bowl-shaped;C;3663780,285;223964,0303;48,2;96;9;3,200000048;0,6;0,033;0,007;0,9;4,78;0,07;on-swirl;3.3 Ga
3149;REINER3;Bowl-shaped;C;3651464,283;214587,6547;33,1;66;4;2,599999905;0,3;0,04;0,005;0,9;6,11;0,270000011;on-swirl;3.3 Ga
3159;REINER3;Bowl-shaped;C;3651679,94;213322,1913;29,3;58;4;2,200000048;0,3;0,038;0,005;0,9;5,9;0,419999987;on-swirl;3.3 Ga
3162;REINER6;Bowl-shaped;C;3662956,374;226443,5045;91,7;183;11;4,699999809;0,6;0,026;0,004;0,9;4,01;0,239999995;on-swirl;3.3 Ga
3170;REINER7;Bowl-shaped;C;3633192,569;210582,3552;82,6;165;13;7,199999809;0,6;0,044;0,005;0,9;7,35;0,469999999;on-swirl;3.3 Ga
3171;REINER5;Bowl-shaped;C;3636784,05;213279,7355;230,9;461;37;14;0,8;0,03;0,003;0,9;4,64;0,349999994;on-swirl;3.3 Ga
3181;REINER5;Bowl-shaped;C;3636789,458;212446,5433;78,1;156;11;8;0,8;0,051;0,006;0,9;7,39;0,439999998;on-swirl;3.3 Ga
3181;REINER6;Bowl-shaped;C;3654711,458;219313,403;155,2;310;18;13,19999981;0,7;0,042;0,003;0,93;7,24;0,230000004;on-swirl;3.3 Ga
3230;REINER6;Bowl-shaped;C;3656009,321;216696,8097;77,8;155;12;4,800000191;0,6;0,031;0,005;0,91;5,1;0,25999999;on-swirl;3.3 Ga
3241;REINER6;Bowl-shaped;C;3655968,083;218496,9777;73,8;147;8;6;0,7;0,041;0,005;0,9;6,54;0,189999998;on-swirl;3.3 Ga
3258;REINER5;Bowl-shaped;C;3637410,484;211153,8013;114,2;228;11;6,199999809;0,7;0,027;0,004;0,92;3,88;0,07;on-swirl;3.3 Ga
3267;REINER3;Bowl-shaped;C;3652508,252;214574,454;48,9;97;5;5,099999905;0,3;0,052;0,004;0,93;6,99;0,189999998;on-swirl;3.3 Ga
3272;REINER7;Bowl-shaped;C;3624336,555;208987,8385;93,1;186;10;8,899999619;0,6;0,048;0,004;0,9;8,21;0,430000007;on-swirl;3.3 Ga
3289;REINER5;Bowl-shaped;C;3639484,477;214874,479;91;182;13;7,400000095;0,6;0,041;0,004;0,92;6,75;0,400000006;on-swirl;3.3 Ga
3296;REINER5;Bowl-shaped;C;3642396,139;211467,8479;158,4;316;19;14,5;0,7;0,046;0,004;0,9;7,35;0,230000004;on-swirl;3.3 Ga
3297;REINER5;Bowl-shaped;C;3640842,837;214761,7378;133,3;266;11;11,69999981;0,7;0,044;0,003;0,93;6,98;0,050000001;on-swirl;3.3 Ga
3299;REINER6;Bowl-shaped;C;3655782,995;218120,9343;56,3;112;9;4;0,6;0,035;0,006;0,9;5,15;0,170000002;on-swirl;3.3 Ga
3330;REINER6;Bowl-shaped;C;3657153,264;221004,3527;135,7;271;13;11,39999962;0,6;0,042;0,003;0,94;7,34;0,400000006;on-swirl;3.3 Ga
3330;REINER5;Bowl-shaped;C;3641221,71;215274,5093;56,9;113;8;3,599999905;0,7;0,031;0,006;0,9;5,21;0,25;on-swirl;3.3 Ga
3336;REINER4;Bowl-shaped;C;3648437,293;215225,5323;29,5;58;4;2,799999952;0,3;0,048;0,007;0,92;7,26;0,239999995;on-swirl;3.3 Ga
3337;REINER5;Bowl-shaped;C;3640714,005;211404,5291;77,8;155;11;7,300000191;0,8;0,047;0,006;0,91;7,39;0,200000003;on-swirl;3.3 Ga
3338;REINER5;Bowl-shaped;C;3640775,93;213463,7393;96,3;192;10;7,599999905;0,6;0,039;0,004;0,95;6,38;0,129999995;on-swirl;3.3 Ga
3342;REINER5;Bowl-shaped;C;3640718,59;214445,1555;72,7;145;10;4,900000095;0,7;0,034;0,005;0,92;4,97;0,050000001;on-swirl;3.3 Ga
3343;REINER5;Bowl-shaped;C;3641888,561;215118,7785;85,7;171;10;7,300000191;0,8;0,043;0,006;0,93;5,48;0,039999999;on-swirl;3.3 Ga
3344;REINER5;Bowl-shaped;C;3642168,947;215312,5696;76,4;152;11;7,099999905;0,7;0,047;0,006;0,91;7,22;0,289999992;on-swirl;3.3 Ga
3344;REINER4;Bowl-shaped;C;3648408,88;214822,6383;48,6;97;6;4,5;0,4;0,046;0,005;0,94;5,88;0,039999999;on-swirl;3.3 Ga
3349;REINER5;Bowl-shaped;C;3641846,393;211845,0476;62,8;125;6;6;0,7;0,048;0,006;0,93;7,33;0,330000013;on-swirl;3.3 Ga
3357;REINER5;Bowl-shaped;C;3640458,507;211934,4466;58,4;116;8;4,5;0,6;0,038;0,006;0,91;5,72;0,189999998;on-swirl;3.3 Ga
3359;REINER5;Bowl-shaped;C;3642168,371;211390,7787;52;103;9;3,700000048;0,6;0,036;0,007;0,91;5,56;0,270000011;on-swirl;3.3 Ga
3361;REINER5;Bowl-shaped;C;3638037,376;213173,588;105,3;210;9;6,5;0,7;0,031;0,004;0,91;4,49;0,219999999;on-swirl;3.3 Ga
3368;REINER4;Bowl-shaped;C;3647551,79;216288,9144;52;104;7;4,900000095;0,3;0,048;0,004;0,94;6,59;0,189999998;on-swirl;3.3 Ga
3375;REINER5;Bowl-shaped;C;3642780,878;211188,2112;79,1;158;10;8;0,7;0,05;0,005;0,94;6,87;-0,029999999;on-swirl;3.3 Ga
3389;REINER6;Bowl-shaped;C;3656604,277;219477,9185;66,8;133;8;5,599999905;0,6;0,042;0,005;0,9;6,26;0,300000012;on-swirl;3.3 Ga
3391;REINER6;Bowl-shaped;C;3660874,217;218973,9008;58,8;117;13;3,200000048;0,6;0,028;0,006;0,9;4,29;0,400000006;on-swirl;3.3 Ga
3433;REINER3;Bowl-shaped;C;3651273,87;212450,5235;176,5;352;8;17,29999924;0,7;0,049;0,002;0,96;7,48;0,200000003;on-swirl;3.3 Ga
3441;REINER3;Bowl-shaped;C;3650786,111;212353,9319;98,2;196;7;10,60000038;0,4;0,054;0,003;0,93;7,31;0,189999998;on-swirl;3.3 Ga
3443;REINER4;Bowl-shaped;C;3648885,273;215474,5681;50;99;4;4,199999809;0,5;0,042;0,005;0,93;5,75;0,189999998;on-swirl;3.3 Ga
3443;REINER5;Bowl-shaped;C;3644175,166;215381,5064;60,5;120;7;3,799999952;0,6;0,032;0,005;0,9;4,84;0,519999981;on-swirl;3.3 Ga
3444;REINER5;Bowl-shaped;C;3644304,723;211520,501;119,3;238;11;8;0,6;0,033;0,003;0,9;5,33;0,319999993;on-swirl;3.3 Ga
3461;REINER5;Bowl-shaped;C;3643963,155;211634,0988;71,7;143;12;3,799999952;0,6;0,027;0,005;0,9;4,14;0,460000008;on-swirl;3.3 Ga
3466;REINER4;Bowl-shaped;C;3649147,7;215389,287;36,6;73;4;2,599999905;0,3;0,036;0,005;0,92;5,35;0,129999995;on-swirl;3.3 Ga
3491;REINER7;Bowl-shaped;C;3630255,241;206766,9829;51,3;102;9;3;0,6;0,029;0,006;0,93;4,41;0,360000014;on-swirl;3.3 Ga
3499;REINER6;Bowl-shaped;C;3663150,494;220024,5972;127,4;254;12;7,5;0,6;0,029;0,003;0,93;4,53;0,079999998;on-swirl;3.3 Ga
3500;REINER6;Bowl-shaped;C;3662366,645;221473,1316;147,1;294;13;8,800000191;0,6;0,03;0,002;0,91;4,71;0,569999993;on-swirl;3.3 Ga
3511;REINER6;Bowl-shaped;C;3661332,819;219660,4433;85,5;171;12;5,599999905;0,6;0,033;0,004;0,9;4,73;0,150000006;on-swirl;3.3 Ga
3512;REINER7;Bowl-shaped;C;3630522,776;206078,9406;68;136;10;4,599999905;0,6;0,034;0,005;0,92;4,86;0,090000004;on-swirl;3.3 Ga
3512;REINER5;Bowl-shaped;C;3635257,925;209475,9366;82,6;165;9;4,599999905;0,7;0,028;0,005;0,9;4,33;0,280000001;on-swirl;3.3 Ga
3520;REINER6;Bowl-shaped;C;3661993,216;220680,7006;65,8;131;13;3,900000095;0,6;0,03;0,005;0,9;4,65;0,180000007;on-swirl;3.3 Ga
3560;REINER6;Bowl-shaped;C;3655437,039;216109,7716;153,2;306;14;10,19999981;0,6;0,033;0,002;0,94;5,4;0,270000011;on-swirl;3.3 Ga
3563;REINER5;Bowl-shaped;C;3633590,652;207298,6255;68,6;137;9;4;0,6;0,029;0,005;0,9;4,17;0,239999995;on-swirl;3.3 Ga
3569;REINER4;Bowl-shaped;C;3647438,597;213557,8452;39,2;78;4;3,799999952;0,3;0,048;0,004;0,93;6,83;0,189999998;on-swirl;3.3 Ga
3594;REINER7;Bowl-shaped;C;3632486,776;208755,1171;95,4;190;10;6,199999809;0,7;0,033;0,004;0,92;5,33;0,159999996;on-swirl;3.3 Ga
3616;REINER7;Bowl-shaped;C;3633210,821;208028,6702;75,4;150;10;5,599999905;0,6;0,037;0,005;0,92;5,46;0,150000006;on-swirl;3.3 Ga
3619;REINER7;Bowl-shaped;C;3632750,901;208655,8736;65,8;131;9;5,5;0,6;0,042;0,006;0,9;6,85;0,140000001;on-swirl;3.3 Ga
3644;REINER7;Bowl-shaped;C;3631472,221;208491,3546;58,4;116;9;4;0,6;0,034;0,006;0,91;5,43;0,230000004;on-swirl;3.3 Ga
3650;REINER7;Bowl-shaped;C;3631707,349;206114,8119;51,9;103;9;2,5;0,6;0,024;0,006;0,91;3,68;0,349999994;on-swirl;3.3 Ga
3652;REINER5;Bowl-shaped;C;3635430,882;209821,1756;54,1;108;8;3,200000048;0,6;0,03;0,006;0,91;4,11;0,230000004;on-swirl;3.3 Ga
3654;REINER4;Bowl-shaped;C;3649157,27;214011,3355;75,9;151;6;5,400000095;0,2;0,036;0,002;0,92;5,25;0,340000004;on-swirl;3.3 Ga
3679;REINER4;Bowl-shaped;C;3649086,25;214428,1897;28,3;56;4;1,600000024;0,3;0,029;0,005;0,9;3,97;0,100000001;on-swirl;3.3 Ga
3684;REINER5;Bowl-shaped;C;3641278,655;206440,0922;145;290;11;13,69999981;0,7;0,047;0,003;0,91;8,15;0,379999995;on-swirl;3.3 Ga
3703;REINER5;Bowl-shaped;C;3638827,52;208760,0961;84,4;168;13;7,800000191;0,6;0,046;0,005;0,93;7,72;0,540000021;on-swirl;3.3 Ga
3709;REINER5;Bowl-shaped;C;3638919,694;210358,6263;80,6;161;9;6,599999905;0,6;0,041;0,004;0,92;6,63;0,219999999;on-swirl;3.3 Ga
3710;REINER5;Bowl-shaped;C;3642199,828;207467,0181;79,6;159;12;6,699999809;0,8;0,042;0,006;0,9;7,34;0,219999999;on-swirl;3.3 Ga
3730;REINER5;Bowl-shaped;C;3639076,601;207426,4294;107,9;215;11;9;0,6;0,042;0,004;0,92;6,72;0,189999998;on-swirl;3.3 Ga
3740;REINER4;Bowl-shaped;C;3650164,391;213592,007;57,4;114;8;4,300000191;0,3;0,037;0,004;0,9;5,75;0,189999998;on-swirl;3.3 Ga
3746;REINER4;Bowl-shaped;C;3649959,956;213953,8967;25,7;51;5;2,099999905;0,2;0,04;0,006;0,9;6,6;0,389999986;on-swirl;3.3 Ga
3800;REINER5;Bowl-shaped;C;3639572,462;207949,4035;70,7;141;7;4,300000191;0,6;0,031;0,005;0,91;5,08;0,319999993;on-swirl;3.3 Ga
3808;REINER4;Bowl-shaped;C;3647119,901;211644,054;230,6;461;11;19,5;1,2;0,042;0,003;0,96;6,13;0,140000001;on-swirl;3.3 Ga
3809;REINER5;Bowl-shaped;C;3638844,767;207203,7695;72,8;145;10;6,199999809;0,6;0,043;0,005;0,94;6,31;0,180000007;on-swirl;3.3 Ga
3897;REINER5;Bowl-shaped;C;3643616,295;210719,7484;117,7;235;9;10,80000019;1;0,046;0,005;0,94;6,88;0,170000002;on-swirl;3.3 Ga
3914;REINER5;Bowl-shaped;C;3643058,202;210320,5256;132,1;264;13;12,5;0,9;0,047;0,004;0,95;6,96;0,109999999;on-swirl;3.3 Ga
3958;REINER4;Bowl-shaped;C;3648806,786;211158,4721;46,8;93;7;4,599999905;0,2;0,049;0,004;0,9;7,56;0,529999971;on-swirl;3.3 Ga
4119;REINER4;Bowl-shaped;C;3646482,474;208852,7711;55,9;111;6;5,900000095;0,5;0,053;0,006;0,92;7,07;0,079999998;on-swirl;3.3 Ga
4162;REINER5;Bowl-shaped;C;3639608,506;204762,2274;116,2;232;12;9,199999809;0,6;0,04;0,003;0,91;6,66;0,409999996;on-swirl;3.3 Ga
4164;REINER4;Bowl-shaped;C;3647488,15;209313,8368;47,6;95;4;4,400000095;0,3;0,046;0,004;0,95;6,83;0,059999999;on-swirl;3.3 Ga
4210;REINER5;Bowl-shaped;C;3639743,565;205006,6152;65,7;131;7;4,300000191;0,6;0,033;0,005;0,91;4,93;0,449999988;on-swirl;3.3 Ga
4221;REINER4;Bowl-shaped;C;3648917,5;210461,8275;48,8;97;3;4,099999905;0,2;0,042;0,003;0,93;6,23;0,699999988;on-swirl;3.3 Ga
4222;REINER4;Bowl-shaped;C;3648654,769;209983,3195;66,5;132;4;5;0,5;0,038;0,004;0,91;5,53;0,209999993;on-swirl;3.3 Ga
4227;REINER4;Bowl-shaped;C;3647646,209;209400,8848;48,7;97;5;4,400000095;0,2;0,046;0,003;0,9;7,1;0,519999981;on-swirl;3.3 Ga
4230;REINER4;Bowl-shaped;C;3649290,353;210468,4342;41,1;82;5;3;0,3;0,037;0,004;0,9;5,48;0,129999995;on-swirl;3.3 Ga
4256;REINER4;Bowl-shaped;C;3648208,448;210543,2647;28,2;56;4;1,700000048;0,2;0,03;0,004;0,91;4,9;0,170000002;on-swirl;3.3 Ga
0;REINER2;Bowl-shaped;Unknown;3656934,567;235992,0589;175,7;351;18;27,70000076;0,7;0,079;0,005;0,91;13,61;0,219999999;off-swirl;3.3 Ga
5;REINER3;Bowl-shaped;Unknown;3650493,189;236894,7894;151,8;303;14;23,79999924;0,4;0,078;0,004;0,93;13,12;0,280000001;on-swirl;3.3 Ga
104;REINER2;Bowl-shaped;Unknown;3658251,09;236590,7371;75,2;150;9;9;0,6;0,06;0,005;0,9;9,56;0,170000002;off-swirl;3.3 Ga
108;REINER2;Bowl-shaped;Unknown;3657956,796;235245,7618;101,2;202;11;14,69999981;0,4;0,072;0,004;0,9;11,66;0,25999999;off-swirl;3.3 Ga
130;REINER5;Bowl-shaped;Unknown;3642046,668;251678,4508;145,1;290;22;21,70000076;1;0,075;0,007;0,92;12,6;0,460000008;off-swirl;3.3 Ga
180;REINER3;Bowl-shaped;Unknown;3654567,622;236934,2316;57,6;115;7;8,199999809;0,3;0,071;0,005;0,91;11,11;0,319999993;off-swirl;3.3 Ga
183;REINER7;Bowl-shaped;Unknown;3632884,82;251180,5415;96,6;193;9;15,60000038;0,6;0,081;0,005;0,91;13,7;0,519999981;off-swirl;3.3 Ga
324;REINER6;Bowl-shaped;Unknown;3654107,932;252686,5141;137,5;275;11;22,39999962;0,7;0,081;0,004;0,92;13,3;0,519999981;off-swirl;3.3 Ga
352;REINER4;Bowl-shaped;Unknown;3648046,47;232695,1666;80,1;160;9;11,60000038;0,3;0,073;0,005;0,91;12,69;0,50999999;on-swirl;3.3 Ga
365;REINER2;Bowl-shaped;Unknown;3658667,431;234230,3077;168,4;336;15;27,60000038;0,4;0,082;0,004;0,94;13,36;0,239999995;on-swirl;3.3 Ga
409;REINER4;Bowl-shaped;Unknown;3649267,618;234585,4439;24;48;4;3,799999952;0,2;0,079;0,008;0,91;13,64;0,5;on-swirl;3.3 Ga
427;REINER6;Bowl-shaped;Unknown;3657945,686;252097,1182;123,7;247;13;19,70000076;0,7;0,08;0,005;0,91;14,13;0,5;off-swirl;3.3 Ga
554;REINER2;Bowl-shaped;Unknown;3657223,91;232778,0407;95,9;191;8;13,80000019;0,9;0,072;0,006;0,9;10,72;0,209999993;off-swirl;3.3 Ga
556;REINER2;Bowl-shaped;Unknown;3657892,875;232057,9987;91,6;183;6;14,39999962;0,3;0,078;0,003;0,9;12,28;0,349999994;off-swirl;3.3 Ga
584;REINER6;Bowl-shaped;Unknown;3661652,015;251834,7333;131;262;10;20,70000076;0,6;0,079;0,004;0,92;13,18;0,529999971;off-swirl;3.3 Ga
694;REINER4;Bowl-shaped;Unknown;3650256,821;231373,2231;153,3;306;12;25,60000038;0,3;0,083;0,003;0,91;12,92;0,430000007;off-swirl;3.3 Ga
771;REINER7;Bowl-shaped;Unknown;3624922,78;240495,5687;106,2;212;15;14,89999962;0,6;0,07;0,006;0,91;12,1;0,50999999;off-swirl;3.3 Ga
774;REINER7;Bowl-shaped;Unknown;3623420,839;240787,5237;131,3;262;14;18,70000076;0,6;0,071;0,004;0,92;13,31;0,649999976;off-swirl;3.3 Ga
774;REINER2;Bowl-shaped;Unknown;3657441,246;229573,723;199,1;398;30;26,89999962;1,6;0,068;0,007;0,93;10,02;0,200000003;on-swirl;3.3 Ga
780;REINER2;Bowl-shaped;Unknown;3658206,134;230153,2718;106,8;213;8;17;1,3;0,079;0,007;0,91;10,99;0,01;on-swirl;3.3 Ga
794;REINER6;Bowl-shaped;Unknown;3660152,93;247451,2228;129;257;8;18,10000038;0,9;0,07;0,004;0,93;12,3;0,389999986;off-swirl;3.3 Ga
808;REINER6;Bowl-shaped;Unknown;3660499,883;247552,1059;132,4;264;10;20,5;0,7;0,077;0,004;0,94;12,55;0,360000014;off-swirl;3.3 Ga
880;REINER5;Bowl-shaped;Unknown;3634839,683;242069,8602;71,3;142;7;10,39999962;0,6;0,073;0,006;0,91;12,76;0,540000021;off-swirl;3.3 Ga
1004;REINER7;Bowl-shaped;Unknown;3632447,275;243814,3885;190,4;380;22;31,39999962;1,5;0,082;0,006;0,9;13,48;0,50999999;off-swirl;3.3 Ga
1006;REINER7;Bowl-shaped;Unknown;3634595,934;240100,3717;211,1;422;20;27,20000076;0,6;0,064;0,003;0,95;10,94;0,219999999;on-swirl;3.3 Ga
